,image_id,p_180
17445,test_17445,1
17446,test_17446,1
17447,test_17447,1
17448,test_17448,0
17449,test_17449,1
17450,test_17450,1
17451,test_17451,0
17452,test_17452,1
17453,test_17453,1
17454,test_17454,1
17455,test_17455,0
17456,test_17456,0
17457,test_17457,0
17458,test_17458,0
17459,test_17459,0
17460,test_17460,1
17461,test_17461,0
17462,test_17462,1
17463,test_17463,1
17464,test_17464,1
17465,test_17465,0
17466,test_17466,1
17467,test_17467,1
17468,test_17468,0
17469,test_17469,1
17470,test_17470,0
17471,test_17471,1
17472,test_17472,0
17473,test_17473,1
17474,test_17474,1
17475,test_17475,1
17476,test_17476,0
17477,test_17477,0
17478,test_17478,0
17479,test_17479,0
17480,test_17480,1
17481,test_17481,0
17482,test_17482,0
17483,test_17483,0
17484,test_17484,1
17485,test_17485,0
17486,test_17486,0
17487,test_17487,1
17488,test_17488,0
17489,test_17489,1
17490,test_17490,1
17491,test_17491,0
17492,test_17492,0
17493,test_17493,1
17494,test_17494,1
17495,test_17495,0
17496,test_17496,1
17497,test_17497,0
17498,test_17498,1
17499,test_17499,1
17500,test_17500,1
17501,test_17501,0
17502,test_17502,1
17503,test_17503,0
17504,test_17504,0
17505,test_17505,1
17506,test_17506,0
17507,test_17507,0
17508,test_17508,1
17509,test_17509,0
17510,test_17510,1
17511,test_17511,1
17512,test_17512,0
17513,test_17513,0
17514,test_17514,0
17515,test_17515,1
17516,test_17516,1
17517,test_17517,1
17518,test_17518,1
17519,test_17519,0
17520,test_17520,0
17521,test_17521,1
17522,test_17522,1
17523,test_17523,1
17524,test_17524,0
17525,test_17525,0
17526,test_17526,1
17527,test_17527,1
17528,test_17528,1
17529,test_17529,0
17530,test_17530,0
17531,test_17531,1
17532,test_17532,0
17533,test_17533,1
17534,test_17534,1
17535,test_17535,0
17536,test_17536,1
17537,test_17537,0
17538,test_17538,0
17539,test_17539,1
17540,test_17540,0
17541,test_17541,0
17542,test_17542,1
17543,test_17543,1
17544,test_17544,0
17545,test_17545,0
17546,test_17546,0
17547,test_17547,1
17548,test_17548,0
17549,test_17549,1
17550,test_17550,1
17551,test_17551,1
17552,test_17552,1
17553,test_17553,1
17554,test_17554,0
17555,test_17555,1
17556,test_17556,1
17557,test_17557,1
17558,test_17558,0
17559,test_17559,1
17560,test_17560,1
17561,test_17561,0
17562,test_17562,0
17563,test_17563,1
17564,test_17564,0
17565,test_17565,0
17566,test_17566,1
17567,test_17567,1
17568,test_17568,0
17569,test_17569,0
17570,test_17570,1
17571,test_17571,0
17572,test_17572,1
17573,test_17573,1
17574,test_17574,1
17575,test_17575,1
17576,test_17576,1
17577,test_17577,0
17578,test_17578,1
17579,test_17579,0
17580,test_17580,0
17581,test_17581,0
17582,test_17582,1
17583,test_17583,1
17584,test_17584,0
17585,test_17585,0
17586,test_17586,1
17587,test_17587,0
17588,test_17588,1
17589,test_17589,0
17590,test_17590,1
17591,test_17591,0
17592,test_17592,0
17593,test_17593,1
17594,test_17594,0
17595,test_17595,1
17596,test_17596,0
17597,test_17597,0
17598,test_17598,1
17599,test_17599,0
17600,test_17600,0
17601,test_17601,1
17602,test_17602,1
17603,test_17603,1
17604,test_17604,1
17605,test_17605,1
17606,test_17606,1
17607,test_17607,1
17608,test_17608,0
17609,test_17609,0
17610,test_17610,1
17611,test_17611,0
17612,test_17612,0
17613,test_17613,1
17614,test_17614,0
17615,test_17615,1
17616,test_17616,0
17617,test_17617,0
17618,test_17618,0
17619,test_17619,1
17620,test_17620,0
17621,test_17621,1
17622,test_17622,1
17623,test_17623,1
17624,test_17624,0
17625,test_17625,1
17626,test_17626,0
17627,test_17627,0
17628,test_17628,1
17629,test_17629,0
17630,test_17630,1
17631,test_17631,0
17632,test_17632,1
17633,test_17633,0
17634,test_17634,1
17635,test_17635,0
17636,test_17636,1
17637,test_17637,0
17638,test_17638,1
17639,test_17639,1
17640,test_17640,0
17641,test_17641,1
17642,test_17642,0
17643,test_17643,1
17644,test_17644,0
17645,test_17645,1
17646,test_17646,1
17647,test_17647,1
17648,test_17648,0
17649,test_17649,0
17650,test_17650,1
17651,test_17651,1
17652,test_17652,1
17653,test_17653,0
17654,test_17654,1
17655,test_17655,0
17656,test_17656,1
17657,test_17657,0
17658,test_17658,0
17659,test_17659,1
17660,test_17660,1
17661,test_17661,0
17662,test_17662,1
17663,test_17663,0
17664,test_17664,1
17665,test_17665,1
17666,test_17666,1
17667,test_17667,0
17668,test_17668,1
17669,test_17669,0
17670,test_17670,0
17671,test_17671,0
17672,test_17672,1
17673,test_17673,1
17674,test_17674,0
17675,test_17675,1
17676,test_17676,1
17677,test_17677,1
17678,test_17678,0
17679,test_17679,0
17680,test_17680,1
17681,test_17681,1
17682,test_17682,0
17683,test_17683,0
17684,test_17684,1
17685,test_17685,0
17686,test_17686,1
17687,test_17687,1
17688,test_17688,1
17689,test_17689,0
17690,test_17690,1
17691,test_17691,1
17692,test_17692,0
17693,test_17693,1
17694,test_17694,1
17695,test_17695,0
17696,test_17696,1
17697,test_17697,0
17698,test_17698,1
17699,test_17699,0
17700,test_17700,1
17701,test_17701,1
17702,test_17702,1
17703,test_17703,1
17704,test_17704,0
17705,test_17705,0
17706,test_17706,1
17707,test_17707,1
17708,test_17708,1
17709,test_17709,1
17710,test_17710,0
17711,test_17711,0
17712,test_17712,1
17713,test_17713,0
17714,test_17714,0
17715,test_17715,0
17716,test_17716,1
17717,test_17717,1
17718,test_17718,0
17719,test_17719,1
17720,test_17720,1
17721,test_17721,0
17722,test_17722,0
17723,test_17723,0
17724,test_17724,0
17725,test_17725,1
17726,test_17726,0
17727,test_17727,0
17728,test_17728,1
17729,test_17729,1
17730,test_17730,0
17731,test_17731,0
17732,test_17732,1
17733,test_17733,0
17734,test_17734,0
17735,test_17735,1
17736,test_17736,0
17737,test_17737,0
17738,test_17738,1
17739,test_17739,1
17740,test_17740,0
17741,test_17741,1
17742,test_17742,1
17743,test_17743,0
17744,test_17744,1
17745,test_17745,1
17746,test_17746,0
17747,test_17747,1
17748,test_17748,0
17749,test_17749,0
17750,test_17750,0
17751,test_17751,1
17752,test_17752,0
17753,test_17753,1
17754,test_17754,0
17755,test_17755,0
17756,test_17756,0
17757,test_17757,0
17758,test_17758,1
17759,test_17759,1
17760,test_17760,1
17761,test_17761,0
17762,test_17762,0
17763,test_17763,0
17764,test_17764,1
17765,test_17765,0
17766,test_17766,0
17767,test_17767,0
17768,test_17768,0
17769,test_17769,1
17770,test_17770,0
17771,test_17771,1
17772,test_17772,0
17773,test_17773,1
17774,test_17774,1
17775,test_17775,1
17776,test_17776,1
17777,test_17777,1
17778,test_17778,1
17779,test_17779,1
17780,test_17780,1
17781,test_17781,1
17782,test_17782,0
17783,test_17783,1
17784,test_17784,0
17785,test_17785,0
17786,test_17786,0
17787,test_17787,0
17788,test_17788,0
17789,test_17789,0
17790,test_17790,0
17791,test_17791,1
17792,test_17792,1
17793,test_17793,0
17794,test_17794,1
17795,test_17795,0
17796,test_17796,0
17797,test_17797,1
17798,test_17798,1
17799,test_17799,1
17800,test_17800,0
17801,test_17801,1
17802,test_17802,1
17803,test_17803,0
17804,test_17804,1
17805,test_17805,1
17806,test_17806,1
17807,test_17807,1
17808,test_17808,0
17809,test_17809,0
17810,test_17810,1
17811,test_17811,1
17812,test_17812,1
17813,test_17813,1
17814,test_17814,1
17815,test_17815,0
17816,test_17816,0
17817,test_17817,0
17818,test_17818,0
17819,test_17819,1
17820,test_17820,0
17821,test_17821,0
17822,test_17822,1
17823,test_17823,1
17824,test_17824,0
17825,test_17825,1
17826,test_17826,0
17827,test_17827,1
17828,test_17828,1
17829,test_17829,1
17830,test_17830,0
17831,test_17831,1
17832,test_17832,1
17833,test_17833,0
17834,test_17834,1
17835,test_17835,1
17836,test_17836,1
17837,test_17837,0
17838,test_17838,0
17839,test_17839,1
17840,test_17840,0
17841,test_17841,0
17842,test_17842,0
17843,test_17843,0
17844,test_17844,1
17845,test_17845,1
17846,test_17846,0
17847,test_17847,0
17848,test_17848,0
17849,test_17849,1
17850,test_17850,1
17851,test_17851,1
17852,test_17852,0
17853,test_17853,1
17854,test_17854,1
17855,test_17855,1
17856,test_17856,0
17857,test_17857,1
17858,test_17858,0
17859,test_17859,0
17860,test_17860,1
17861,test_17861,1
17862,test_17862,0
17863,test_17863,1
17864,test_17864,1
17865,test_17865,1
17866,test_17866,0
17867,test_17867,0
17868,test_17868,0
17869,test_17869,0
17870,test_17870,0
17871,test_17871,1
17872,test_17872,1
17873,test_17873,1
17874,test_17874,1
17875,test_17875,1
17876,test_17876,0
17877,test_17877,0
17878,test_17878,1
17879,test_17879,1
17880,test_17880,0
17881,test_17881,0
17882,test_17882,0
17883,test_17883,0
17884,test_17884,0
17885,test_17885,1
17886,test_17886,0
17887,test_17887,1
17888,test_17888,1
17889,test_17889,1
17890,test_17890,1
17891,test_17891,1
17892,test_17892,1
17893,test_17893,0
17894,test_17894,1
17895,test_17895,0
17896,test_17896,1
17897,test_17897,0
17898,test_17898,0
17899,test_17899,1
17900,test_17900,1
17901,test_17901,0
17902,test_17902,1
17903,test_17903,1
17904,test_17904,1
17905,test_17905,0
17906,test_17906,0
17907,test_17907,1
17908,test_17908,1
17909,test_17909,0
17910,test_17910,1
17911,test_17911,1
17912,test_17912,0
17913,test_17913,1
17914,test_17914,1
17915,test_17915,1
17916,test_17916,1
17917,test_17917,0
17918,test_17918,1
17919,test_17919,0
17920,test_17920,0
17921,test_17921,1
17922,test_17922,0
17923,test_17923,1
17924,test_17924,1
17925,test_17925,0
17926,test_17926,1
17927,test_17927,1
17928,test_17928,0
17929,test_17929,0
17930,test_17930,1
17931,test_17931,0
17932,test_17932,0
17933,test_17933,1
17934,test_17934,0
17935,test_17935,1
17936,test_17936,1
17937,test_17937,0
17938,test_17938,0
17939,test_17939,1
17940,test_17940,0
17941,test_17941,1
17942,test_17942,0
17943,test_17943,1
17944,test_17944,1
17945,test_17945,1
17946,test_17946,0
17947,test_17947,0
17948,test_17948,1
17949,test_17949,0
17950,test_17950,0
17951,test_17951,0
17952,test_17952,1
17953,test_17953,0
17954,test_17954,0
17955,test_17955,1
17956,test_17956,1
17957,test_17957,0
17958,test_17958,1
17959,test_17959,0
17960,test_17960,1
17961,test_17961,0
17962,test_17962,1
17963,test_17963,1
17964,test_17964,1
17965,test_17965,0
17966,test_17966,1
17967,test_17967,0
17968,test_17968,1
17969,test_17969,1
17970,test_17970,1
17971,test_17971,0
17972,test_17972,1
17973,test_17973,0
17974,test_17974,1
17975,test_17975,1
17976,test_17976,0
17977,test_17977,1
17978,test_17978,1
17979,test_17979,0
17980,test_17980,0
17981,test_17981,0
17982,test_17982,0
17983,test_17983,0
17984,test_17984,0
17985,test_17985,1
17986,test_17986,1
17987,test_17987,0
17988,test_17988,0
17989,test_17989,1
17990,test_17990,0
17991,test_17991,0
17992,test_17992,0
17993,test_17993,1
17994,test_17994,0
17995,test_17995,0
17996,test_17996,0
17997,test_17997,0
17998,test_17998,1
17999,test_17999,1
18000,test_18000,1
18001,test_18001,1
18002,test_18002,0
18003,test_18003,1
18004,test_18004,1
18005,test_18005,0
18006,test_18006,1
18007,test_18007,0
18008,test_18008,1
18009,test_18009,0
18010,test_18010,0
18011,test_18011,1
18012,test_18012,0
18013,test_18013,0
18014,test_18014,1
18015,test_18015,1
18016,test_18016,0
18017,test_18017,0
18018,test_18018,0
18019,test_18019,1
18020,test_18020,1
18021,test_18021,0
18022,test_18022,1
18023,test_18023,1
18024,test_18024,0
18025,test_18025,1
18026,test_18026,0
18027,test_18027,1
18028,test_18028,1
18029,test_18029,1
18030,test_18030,1
18031,test_18031,1
18032,test_18032,0
18033,test_18033,0
18034,test_18034,0
18035,test_18035,0
18036,test_18036,0
18037,test_18037,0
18038,test_18038,0
18039,test_18039,0
18040,test_18040,0
18041,test_18041,0
18042,test_18042,1
18043,test_18043,0
18044,test_18044,1
18045,test_18045,1
18046,test_18046,0
18047,test_18047,1
18048,test_18048,0
18049,test_18049,1
18050,test_18050,1
18051,test_18051,1
18052,test_18052,1
18053,test_18053,0
18054,test_18054,0
18055,test_18055,1
18056,test_18056,1
18057,test_18057,0
18058,test_18058,1
18059,test_18059,1
18060,test_18060,1
18061,test_18061,1
18062,test_18062,1
18063,test_18063,0
18064,test_18064,0
18065,test_18065,1
18066,test_18066,1
18067,test_18067,1
18068,test_18068,0
18069,test_18069,0
18070,test_18070,1
18071,test_18071,0
18072,test_18072,1
18073,test_18073,0
18074,test_18074,0
18075,test_18075,1
18076,test_18076,1
18077,test_18077,1
18078,test_18078,0
18079,test_18079,1
18080,test_18080,1
18081,test_18081,1
18082,test_18082,1
18083,test_18083,0
18084,test_18084,1
18085,test_18085,1
18086,test_18086,1
18087,test_18087,0
18088,test_18088,0
18089,test_18089,0
18090,test_18090,0
18091,test_18091,1
18092,test_18092,1
18093,test_18093,0
18094,test_18094,1
18095,test_18095,0
18096,test_18096,0
18097,test_18097,0
18098,test_18098,0
18099,test_18099,0
18100,test_18100,0
18101,test_18101,1
18102,test_18102,0
18103,test_18103,0
18104,test_18104,1
18105,test_18105,0
18106,test_18106,0
18107,test_18107,1
18108,test_18108,0
18109,test_18109,1
18110,test_18110,1
18111,test_18111,1
18112,test_18112,1
18113,test_18113,1
18114,test_18114,0
18115,test_18115,0
18116,test_18116,1
18117,test_18117,0
18118,test_18118,1
18119,test_18119,1
18120,test_18120,1
18121,test_18121,0
18122,test_18122,0
18123,test_18123,1
18124,test_18124,0
18125,test_18125,0
18126,test_18126,1
18127,test_18127,1
18128,test_18128,0
18129,test_18129,1
18130,test_18130,0
18131,test_18131,0
18132,test_18132,1
18133,test_18133,0
18134,test_18134,0
18135,test_18135,1
18136,test_18136,1
18137,test_18137,1
18138,test_18138,0
18139,test_18139,0
18140,test_18140,1
18141,test_18141,0
18142,test_18142,0
18143,test_18143,0
18144,test_18144,1
18145,test_18145,0
18146,test_18146,0
18147,test_18147,1
18148,test_18148,1
18149,test_18149,0
18150,test_18150,1
18151,test_18151,1
18152,test_18152,1
18153,test_18153,1
18154,test_18154,0
18155,test_18155,0
18156,test_18156,0
18157,test_18157,1
18158,test_18158,1
18159,test_18159,1
18160,test_18160,1
18161,test_18161,1
18162,test_18162,0
18163,test_18163,0
18164,test_18164,1
18165,test_18165,0
18166,test_18166,1
18167,test_18167,1
18168,test_18168,1
18169,test_18169,0
18170,test_18170,0
18171,test_18171,1
18172,test_18172,1
18173,test_18173,0
18174,test_18174,0
18175,test_18175,1
18176,test_18176,1
18177,test_18177,1
18178,test_18178,1
18179,test_18179,0
18180,test_18180,0
18181,test_18181,0
18182,test_18182,1
18183,test_18183,1
18184,test_18184,0
18185,test_18185,0
18186,test_18186,0
18187,test_18187,0
18188,test_18188,0
18189,test_18189,0
18190,test_18190,0
18191,test_18191,1
18192,test_18192,0
18193,test_18193,0
18194,test_18194,1
18195,test_18195,1
18196,test_18196,0
18197,test_18197,0
18198,test_18198,0
18199,test_18199,0
18200,test_18200,1
18201,test_18201,0
18202,test_18202,1
18203,test_18203,1
18204,test_18204,1
18205,test_18205,0
18206,test_18206,1
18207,test_18207,0
18208,test_18208,1
18209,test_18209,1
18210,test_18210,1
18211,test_18211,1
18212,test_18212,0
18213,test_18213,1
18214,test_18214,0
18215,test_18215,1
18216,test_18216,0
18217,test_18217,0
18218,test_18218,1
18219,test_18219,1
18220,test_18220,0
18221,test_18221,0
18222,test_18222,1
18223,test_18223,1
18224,test_18224,1
18225,test_18225,0
18226,test_18226,0
18227,test_18227,1
18228,test_18228,1
18229,test_18229,0
18230,test_18230,1
18231,test_18231,1
18232,test_18232,1
18233,test_18233,1
18234,test_18234,0
18235,test_18235,0
18236,test_18236,0
18237,test_18237,1
18238,test_18238,1
18239,test_18239,0
18240,test_18240,0
18241,test_18241,1
18242,test_18242,0
18243,test_18243,0
18244,test_18244,0
18245,test_18245,1
18246,test_18246,0
18247,test_18247,1
18248,test_18248,1
18249,test_18249,0
18250,test_18250,0
18251,test_18251,1
18252,test_18252,1
18253,test_18253,1
18254,test_18254,0
18255,test_18255,1
18256,test_18256,1
18257,test_18257,1
18258,test_18258,1
18259,test_18259,1
18260,test_18260,0
18261,test_18261,1
18262,test_18262,1
18263,test_18263,1
18264,test_18264,0
18265,test_18265,0
18266,test_18266,1
18267,test_18267,1
18268,test_18268,1
18269,test_18269,1
18270,test_18270,1
18271,test_18271,1
18272,test_18272,1
18273,test_18273,0
18274,test_18274,0
18275,test_18275,1
18276,test_18276,0
18277,test_18277,1
18278,test_18278,1
18279,test_18279,0
18280,test_18280,1
18281,test_18281,1
18282,test_18282,1
18283,test_18283,1
18284,test_18284,0
18285,test_18285,0
18286,test_18286,0
18287,test_18287,0
18288,test_18288,1
18289,test_18289,1
18290,test_18290,1
18291,test_18291,0
18292,test_18292,1
18293,test_18293,0
18294,test_18294,1
18295,test_18295,0
18296,test_18296,1
18297,test_18297,1
18298,test_18298,1
18299,test_18299,1
18300,test_18300,0
18301,test_18301,1
18302,test_18302,0
18303,test_18303,0
18304,test_18304,0
18305,test_18305,1
18306,test_18306,1
18307,test_18307,0
18308,test_18308,0
18309,test_18309,0
18310,test_18310,1
18311,test_18311,0
18312,test_18312,1
18313,test_18313,0
18314,test_18314,0
18315,test_18315,1
18316,test_18316,0
18317,test_18317,0
18318,test_18318,0
18319,test_18319,1
18320,test_18320,1
18321,test_18321,0
18322,test_18322,0
18323,test_18323,0
18324,test_18324,1
18325,test_18325,0
18326,test_18326,1
18327,test_18327,1
18328,test_18328,0
18329,test_18329,0
18330,test_18330,0
18331,test_18331,1
18332,test_18332,0
18333,test_18333,0
18334,test_18334,0
18335,test_18335,1
18336,test_18336,1
18337,test_18337,0
18338,test_18338,1
18339,test_18339,1
18340,test_18340,0
18341,test_18341,1
18342,test_18342,1
18343,test_18343,1
18344,test_18344,0
18345,test_18345,0
18346,test_18346,1
18347,test_18347,1
18348,test_18348,0
18349,test_18349,1
18350,test_18350,0
18351,test_18351,1
18352,test_18352,0
18353,test_18353,0
18354,test_18354,1
18355,test_18355,1
18356,test_18356,1
18357,test_18357,0
18358,test_18358,1
18359,test_18359,1
18360,test_18360,1
18361,test_18361,0
18362,test_18362,0
18363,test_18363,1
18364,test_18364,1
18365,test_18365,1
18366,test_18366,0
18367,test_18367,1
18368,test_18368,0
18369,test_18369,1
18370,test_18370,0
18371,test_18371,0
18372,test_18372,1
18373,test_18373,0
18374,test_18374,0
18375,test_18375,1
18376,test_18376,0
18377,test_18377,1
18378,test_18378,0
18379,test_18379,0
18380,test_18380,1
18381,test_18381,0
18382,test_18382,0
18383,test_18383,0
18384,test_18384,0
18385,test_18385,0
18386,test_18386,0
18387,test_18387,1
18388,test_18388,0
18389,test_18389,1
18390,test_18390,0
18391,test_18391,1
18392,test_18392,1
18393,test_18393,1
18394,test_18394,0
18395,test_18395,1
18396,test_18396,1
18397,test_18397,0
18398,test_18398,0
18399,test_18399,0
18400,test_18400,1
18401,test_18401,0
18402,test_18402,1
18403,test_18403,1
18404,test_18404,0
18405,test_18405,0
18406,test_18406,1
18407,test_18407,1
18408,test_18408,1
18409,test_18409,1
18410,test_18410,1
18411,test_18411,0
18412,test_18412,1
18413,test_18413,1
18414,test_18414,0
18415,test_18415,1
18416,test_18416,1
18417,test_18417,0
18418,test_18418,0
18419,test_18419,1
18420,test_18420,0
18421,test_18421,0
18422,test_18422,0
18423,test_18423,0
18424,test_18424,1
18425,test_18425,0
18426,test_18426,0
18427,test_18427,0
18428,test_18428,1
18429,test_18429,1
18430,test_18430,0
18431,test_18431,0
18432,test_18432,1
18433,test_18433,1
18434,test_18434,0
18435,test_18435,0
18436,test_18436,1
18437,test_18437,1
18438,test_18438,1
18439,test_18439,0
18440,test_18440,0
18441,test_18441,1
18442,test_18442,0
18443,test_18443,1
18444,test_18444,1
18445,test_18445,1
18446,test_18446,0
18447,test_18447,0
18448,test_18448,0
18449,test_18449,0
18450,test_18450,0
18451,test_18451,0
18452,test_18452,1
18453,test_18453,0
18454,test_18454,0
18455,test_18455,0
18456,test_18456,1
18457,test_18457,0
18458,test_18458,1
18459,test_18459,0
18460,test_18460,1
18461,test_18461,0
18462,test_18462,1
18463,test_18463,0
18464,test_18464,1
18465,test_18465,0
18466,test_18466,0
18467,test_18467,0
18468,test_18468,0
18469,test_18469,1
18470,test_18470,1
18471,test_18471,1
18472,test_18472,1
18473,test_18473,0
18474,test_18474,0
18475,test_18475,1
18476,test_18476,0
18477,test_18477,1
18478,test_18478,1
18479,test_18479,0
18480,test_18480,1
18481,test_18481,1
18482,test_18482,0
18483,test_18483,1
18484,test_18484,1
18485,test_18485,1
18486,test_18486,0
18487,test_18487,1
18488,test_18488,1
18489,test_18489,1
18490,test_18490,0
18491,test_18491,0
18492,test_18492,0
18493,test_18493,1
18494,test_18494,1
18495,test_18495,1
18496,test_18496,1
18497,test_18497,0
18498,test_18498,1
18499,test_18499,0
18500,test_18500,1
18501,test_18501,0
18502,test_18502,1
18503,test_18503,1
18504,test_18504,0
18505,test_18505,0
18506,test_18506,0
18507,test_18507,0
18508,test_18508,0
18509,test_18509,1
18510,test_18510,0
18511,test_18511,1
18512,test_18512,1
18513,test_18513,1
18514,test_18514,0
18515,test_18515,0
18516,test_18516,1
18517,test_18517,1
18518,test_18518,0
18519,test_18519,1
18520,test_18520,1
18521,test_18521,0
18522,test_18522,0
18523,test_18523,1
18524,test_18524,1
18525,test_18525,0
18526,test_18526,1
18527,test_18527,0
18528,test_18528,1
18529,test_18529,0
18530,test_18530,0
18531,test_18531,0
18532,test_18532,1
18533,test_18533,0
18534,test_18534,1
18535,test_18535,0
18536,test_18536,1
18537,test_18537,1
18538,test_18538,1
18539,test_18539,0
18540,test_18540,1
18541,test_18541,0
18542,test_18542,1
18543,test_18543,1
18544,test_18544,1
18545,test_18545,0
18546,test_18546,1
18547,test_18547,0
18548,test_18548,0
18549,test_18549,0
18550,test_18550,1
18551,test_18551,1
18552,test_18552,1
18553,test_18553,1
18554,test_18554,1
18555,test_18555,1
18556,test_18556,1
18557,test_18557,0
18558,test_18558,1
18559,test_18559,0
18560,test_18560,0
18561,test_18561,1
18562,test_18562,1
18563,test_18563,1
18564,test_18564,0
18565,test_18565,1
18566,test_18566,0
18567,test_18567,0
18568,test_18568,0
18569,test_18569,1
18570,test_18570,0
18571,test_18571,0
18572,test_18572,0
18573,test_18573,1
18574,test_18574,1
18575,test_18575,1
18576,test_18576,0
18577,test_18577,1
18578,test_18578,0
18579,test_18579,1
18580,test_18580,1
18581,test_18581,1
18582,test_18582,0
18583,test_18583,1
18584,test_18584,1
18585,test_18585,1
18586,test_18586,0
18587,test_18587,0
18588,test_18588,0
18589,test_18589,1
18590,test_18590,1
18591,test_18591,0
18592,test_18592,1
18593,test_18593,1
18594,test_18594,0
18595,test_18595,0
18596,test_18596,1
18597,test_18597,1
18598,test_18598,1
18599,test_18599,1
18600,test_18600,0
18601,test_18601,1
18602,test_18602,1
18603,test_18603,1
18604,test_18604,0
18605,test_18605,1
18606,test_18606,1
18607,test_18607,0
18608,test_18608,0
18609,test_18609,1
18610,test_18610,0
18611,test_18611,0
18612,test_18612,0
18613,test_18613,1
18614,test_18614,0
18615,test_18615,0
18616,test_18616,0
18617,test_18617,1
18618,test_18618,0
18619,test_18619,0
18620,test_18620,1
18621,test_18621,0
18622,test_18622,1
18623,test_18623,1
18624,test_18624,1
18625,test_18625,0
18626,test_18626,0
18627,test_18627,0
18628,test_18628,0
18629,test_18629,0
18630,test_18630,1
18631,test_18631,0
18632,test_18632,0
18633,test_18633,1
18634,test_18634,1
18635,test_18635,0
18636,test_18636,1
18637,test_18637,1
18638,test_18638,0
18639,test_18639,1
18640,test_18640,0
18641,test_18641,1
18642,test_18642,1
18643,test_18643,0
18644,test_18644,1
18645,test_18645,0
18646,test_18646,0
18647,test_18647,0
18648,test_18648,0
18649,test_18649,0
18650,test_18650,0
18651,test_18651,0
18652,test_18652,1
18653,test_18653,1
18654,test_18654,1
18655,test_18655,0
18656,test_18656,1
18657,test_18657,1
18658,test_18658,0
18659,test_18659,1
18660,test_18660,0
18661,test_18661,0
18662,test_18662,1
18663,test_18663,0
18664,test_18664,0
18665,test_18665,1
18666,test_18666,1
18667,test_18667,1
18668,test_18668,1
18669,test_18669,0
18670,test_18670,0
18671,test_18671,0
18672,test_18672,0
18673,test_18673,1
18674,test_18674,0
18675,test_18675,1
18676,test_18676,0
18677,test_18677,0
18678,test_18678,0
18679,test_18679,1
18680,test_18680,0
18681,test_18681,0
18682,test_18682,1
18683,test_18683,0
18684,test_18684,1
18685,test_18685,0
18686,test_18686,1
18687,test_18687,0
18688,test_18688,1
18689,test_18689,1
18690,test_18690,0
18691,test_18691,1
18692,test_18692,1
18693,test_18693,1
18694,test_18694,0
18695,test_18695,0
18696,test_18696,1
18697,test_18697,0
18698,test_18698,1
18699,test_18699,0
18700,test_18700,1
18701,test_18701,1
18702,test_18702,0
18703,test_18703,0
18704,test_18704,1
18705,test_18705,0
18706,test_18706,0
18707,test_18707,1
18708,test_18708,0
18709,test_18709,1
18710,test_18710,1
18711,test_18711,1
18712,test_18712,1
18713,test_18713,1
18714,test_18714,0
18715,test_18715,1
18716,test_18716,0
18717,test_18717,1
18718,test_18718,1
18719,test_18719,0
18720,test_18720,1
18721,test_18721,0
18722,test_18722,0
18723,test_18723,1
18724,test_18724,1
18725,test_18725,1
18726,test_18726,0
18727,test_18727,1
18728,test_18728,0
18729,test_18729,0
18730,test_18730,0
18731,test_18731,0
18732,test_18732,1
18733,test_18733,1
18734,test_18734,0
18735,test_18735,1
18736,test_18736,1
18737,test_18737,1
18738,test_18738,0
18739,test_18739,0
18740,test_18740,1
18741,test_18741,0
18742,test_18742,1
18743,test_18743,1
18744,test_18744,1
18745,test_18745,0
18746,test_18746,1
18747,test_18747,1
18748,test_18748,0
18749,test_18749,0
18750,test_18750,0
18751,test_18751,0
18752,test_18752,0
18753,test_18753,1
18754,test_18754,0
18755,test_18755,0
18756,test_18756,1
18757,test_18757,1
18758,test_18758,0
18759,test_18759,0
18760,test_18760,1
18761,test_18761,0
18762,test_18762,0
18763,test_18763,1
18764,test_18764,1
18765,test_18765,1
18766,test_18766,1
18767,test_18767,1
18768,test_18768,1
18769,test_18769,1
18770,test_18770,1
18771,test_18771,0
18772,test_18772,1
18773,test_18773,1
18774,test_18774,1
18775,test_18775,0
18776,test_18776,1
18777,test_18777,0
18778,test_18778,0
18779,test_18779,1
18780,test_18780,0
18781,test_18781,0
18782,test_18782,0
18783,test_18783,1
18784,test_18784,0
18785,test_18785,0
18786,test_18786,0
18787,test_18787,1
18788,test_18788,1
18789,test_18789,1
18790,test_18790,1
18791,test_18791,0
18792,test_18792,0
18793,test_18793,0
18794,test_18794,1
18795,test_18795,1
18796,test_18796,1
18797,test_18797,0
18798,test_18798,1
18799,test_18799,0
18800,test_18800,0
18801,test_18801,0
18802,test_18802,0
18803,test_18803,1
18804,test_18804,0
18805,test_18805,1
18806,test_18806,0
18807,test_18807,0
18808,test_18808,1
18809,test_18809,1
18810,test_18810,0
18811,test_18811,0
18812,test_18812,0
18813,test_18813,0
18814,test_18814,0
18815,test_18815,0
18816,test_18816,1
18817,test_18817,1
18818,test_18818,1
18819,test_18819,1
18820,test_18820,1
18821,test_18821,0
18822,test_18822,0
18823,test_18823,0
18824,test_18824,0
18825,test_18825,1
18826,test_18826,0
18827,test_18827,1
18828,test_18828,1
18829,test_18829,1
18830,test_18830,0
18831,test_18831,0
18832,test_18832,1
18833,test_18833,0
18834,test_18834,0
18835,test_18835,0
18836,test_18836,1
18837,test_18837,1
18838,test_18838,0
18839,test_18839,0
18840,test_18840,1
18841,test_18841,0
18842,test_18842,1
18843,test_18843,1
